new file name,organism,phenotype,SCS,trait class,clade,divergence,divergence.time(MYA),domestication,regression type,method,citation,,,,,,,,,,,
podsplant.30x7.csv,Vigna sesquipedalis,number of pods per plant,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
podsplant.30x8.csv,Vigna sesquipedalis,number of pods per plant,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
podsplant.7x8.csv,Vigna sesquipedalis,number of pods per plant,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
podwt.30x19.csv,Vigna sesquipedalis,pod weight,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
podwt.30x7.csv,Vigna sesquipedalis,pod weight,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
podwt.30x8.csv,Vigna sesquipedalis,pod weight,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
podwt.7x8.csv,Vigna sesquipedalis,pod weight,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
podyield.30x19.csv,Vigna sesquipedalis,pod yield per plant,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
podyield.30x7.csv,Vigna sesquipedalis,pod yield per plant,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
podyield.30x8.csv,Vigna sesquipedalis,pod yield per plant,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
podyield.7x8.csv,Vigna sesquipedalis,pod yield per plant,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
seeds.30x19.csv,Vigna sesquipedalis,seeds per pod,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
seeds.30x7.csv,Vigna sesquipedalis,seeds per pod,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
seeds.30x8.csv,Vigna sesquipedalis,seeds per pod,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
seeds.7x8.csv,Vigna sesquipedalis,seeds per pod,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
seedwt.30x19.csv,Vigna sesquipedalis,seed weight,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
seedwt.30x7.csv,Vigna sesquipedalis,seed weight,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
seedwt.30x8.csv,Vigna sesquipedalis,seed weight,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
seedwt.7x8.csv,Vigna sesquipedalis,seed weight,NSC,LH,plant,within,0,domestic,N,PSU,"M. A. Rahman and Saad, 1990",,,,,,,,,,,
cowpea-seed.weight.csv,Vigna unguiculata,seed size,NSC,LH,plant,within,0,domestic,Y,standard,Drabo et al. 1984,,,,,,,,,,,
grainyield1.csv,Vigna unguiculata,grain yield,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
grainyield2.csv,Vigna unguiculata,grain yield,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
grainyield3.csv,Vigna unguiculata,grain yield,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
peduncnum1.csv,Vigna unguiculata,number of peduncles per plant,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
peduncnum2.csv,Vigna unguiculata,number of peduncles per plant,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
peduncnum3.csv,Vigna unguiculata,number of peduncles per plant,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
podlen1.csv,Vigna unguiculata,pod length,NSC,M,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
podlen2.csv,Vigna unguiculata,pod length,NSC,M,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
podlen3.csv,Vigna unguiculata,pod length,NSC,M,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
podnum1.csv,Vigna unguiculata,number of pods per plant,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
podnum2.csv,Vigna unguiculata,number of pods per plant,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
podnum3.csv,Vigna unguiculata,number of pods per plant,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
seednum1.csv,Vigna unguiculata,number of seeds per pod,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
seednum2.csv,Vigna unguiculata,number of seeds per pod,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
seednum3.csv,Vigna unguiculata,number of seeds per pod,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
seedwt1.csv,Vigna unguiculata,100-seed weight,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
seedwt2.csv,Vigna unguiculata,100-seed weight,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
seedwt3.csv,Vigna unguiculata,100-seed weight,NSC,LH,plant,within,0,domestic,N,PSU,Uguru and Uzo 1991,,,,,,,,,,,
fruitshape1.csv,watermelon,fruit shape,NSC,M,plant,within,0,domestic,Y,PSU,Brar and Nandpuri 1974,,,,,,,,,,,
fruitshape2.csv,watermelon,fruit shape,NSC,M,plant,within,0,domestic,Y,PSU,Brar and Nandpuri 1974,,,,,,,,,,,
fruitshape3.csv,watermelon,fruit shape,NSC,M,plant,within,0,domestic,Y,PSU,Brar and Nandpuri 1974,,,,,,,,,,,
eFL.ME.high.csv,Wyeomyia smithii,fitness at high density of food,XY,LH,animal,within,0,wild,Y,PSU,"Armbruster, Bradshaw, and Holzapfel 1997",,,,,,,,,,,
eFL.ME.low.csv,Wyeomyia smithii,fitness at low density of food,XY,LH,animal,within,0,wild,Y,PSU,"Armbruster, Bradshaw, and Holzapfel 1997",,,,,,,,,,,
eFL.wFL.high.csv,Wyeomyia smithii,fitness at high density of food,XY,LH,animal,within,0,wild,Y,PSU,"Armbruster, Bradshaw, and Holzapfel 1997",,,,,,,,,,,
eFL.wFL.low.csv,Wyeomyia smithii,fitness at low density of food,XY,LH,animal,within,0,wild,Y,PSU,"Armbruster, Bradshaw, and Holzapfel 1997",,,,,,,,,,,
ON.ME.high.csv,Wyeomyia smithii,fitness at high density of food,XY,LH,animal,within,0,wild,Y,PSU,"Armbruster, Bradshaw, and Holzapfel 1997",,,,,,,,,,,
ON.ME.low.csv,Wyeomyia smithii,fitness at low density of food,XY,LH,animal,within,0,wild,Y,PSU,"Armbruster, Bradshaw, and Holzapfel 1997",,,,,,,,,,,
adven.root.csv,Zea mays,number of adventitious roots,NSC,M,plant,within,0,domestic,N,PSU,H. Rahman et al. 1994,,,,,,,,,,,
corn-anthesis.csv,Zea mays,days to anthesis,NSC,LH,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-ear.height.csv,Zea mays,ear height,NSC,M,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-ear.length.csv,Zea mays,ear length,NSC,M,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-fusarium-resistance.csv,Zea mays,fusarium rot resistance,NSC,LH,plant,within,0,domestic,Y,PSU,Archana et al. 2019,,,,,,,,,,,
corn-grain.yield.csv,Zea mays,grain yield,NSC,LH,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-harvest1.csv,Zea mays,harvesting time,NSC,LH,plant,within,0,domestic,N,PSU,Maryam and Jones 1985,,,,,,,,,,,
corn-harvest2.csv,Zea mays,harvesting time,NSC,LH,plant,within,0,domestic,N,PSU,Maryam and Jones 1985,,,,,,,,,,,
corn-ker.num.csv,Zea mays,number of kernels per row,NSC,LH,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-kernel.depth.csv,Zea mays,kernel depth,NSC,LH,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-kernel.num1.csv,Zea mays,number of kernels,NSC,LH,plant,within,0,domestic,N,PSU,Maryam and Jones 1985,,,,,,,,,,,
corn-kernel.num2.csv,Zea mays,number of kernels,NSC,LH,plant,within,0,domestic,N,PSU,Maryam and Jones 1985,,,,,,,,,,,
corn-kernelwt.csv,Zea mays,kernel weight,NSC,LH,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-leaves.csv,Zea mays,leaves number,NSC,M,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-phys.mature.csv,Zea mays,days to physiological maturity,NSC,LH,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-plant.height.csv,Zea mays,plant height,NSC,M,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-plant.height1.csv,Zea mays,final plant height,NSC,M,plant,within,0,domestic,N,PSU,Maryam and Jones 1985,,,,,,,,,,,
corn-plant.height2.csv,Zea mays,final plant height,NSC,M,plant,within,0,domestic,N,PSU,Maryam and Jones 1985,,,,,,,,,,,
corn-row.num.csv,Zea mays,number of rows per ear,NSC,LH,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-silking.csv,Zea mays,days to silking,NSC,LH,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
corn-up.ear.csv,Zea mays,up ear leaves number,NSC,M,plant,within,0,domestic,Y,PSU,"Shahrokhi et al., 1990",,,,,,,,,,,
diff.silk.shed.csv,Zea mays,difference in days between silking and pollen shedding,NSC,LH,plant,within,0,domestic,Y,standard,Mohamed 1958,,,,,,,,,,,
earht.csv,Zea mays,ear height,NSC,M,plant,within,0,domestic,N,PSU,Harville and Josephon 1979,,,,,,,,,,,
lat.root.csv,Zea mays,number of lateral roots,NSC,M,plant,within,0,domestic,N,PSU,H. Rahman et al. 1994,,,,,,,,,,,
maize-ear.diameter1.csv ,Zea mays,ear diameter,NSC,M,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-ear.diameter2.csv ,Zea mays,ear diameter,NSC,M,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-ear.height1.csv   ,Zea mays,ear height,NSC,M,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-ear.height2.csv   ,Zea mays,ear height,NSC,M,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-ear.length1.csv   ,Zea mays,ear length,NSC,M,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-ear.length2.csv   ,Zea mays,ear length,NSC,M,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-grain.yield1.csv  ,Zea mays,grain yield,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-grain.yield2.csv  ,Zea mays,grain yield,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-kernel.weight1.csv,Zea mays,kernel weight,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-kernel.weight2.csv,Zea mays,kernel weight,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-num.ker.row1.csv  ,Zea mays,number of kernels per row,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-num.ker.row2.csv  ,Zea mays,number of kernels per row,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-num.row.ear1.csv  ,Zea mays,number of rows per ear,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-num.row.ear2.csv  ,Zea mays,number of rows per ear,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-plant.height1.csv ,Zea mays,plant height,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-plant.height2.csv ,Zea mays,plant height,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-silking.days1.csv ,Zea mays,days to 50% silking,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
maize-silking.days2.csv,Zea mays,days to 50% silking,NSC,LH,plant,within,0,domestic,Y,PSU,"Wannows, Sabbouh, and Al- Ahmad 2015",,,,,,,,,,,
meso.root.csv,Zea mays,number of mesocotyl roots,NSC,M,plant,within,0,domestic,N,PSU,H. Rahman et al. 1994,,,,,,,,,,,
nodes.above.csv,Zea mays,number of nodes above ear,NSC,M,plant,within,0,domestic,N,PSU,Harville and Josephon 1979,,,,,,,,,,,
nodes.below.csv,Zea mays,number of nodes below ear,NSC,M,plant,within,0,domestic,N,PSU,Harville and Josephon 1979,,,,,,,,,,,
peri.677a.b37.csv,Zea mays,pericarp thickness,NSC,LH,plant,within,0,domestic,Y,PSU,Ito and Brewbaker 1991,,,,,,,,,,,
peri.677a.b68.csv,Zea mays,pericarp thickness,NSC,LH,plant,within,0,domestic,Y,PSU,Ito and Brewbaker 1991,,,,,,,,,,,
peri.677a.h55.csv,Zea mays,pericarp thickness,NSC,LH,plant,within,0,domestic,Y,PSU,Ito and Brewbaker 1991,,,,,,,,,,,
peri.677a.hi26.csv,Zea mays,pericarp thickness,NSC,LH,plant,within,0,domestic,Y,PSU,Ito and Brewbaker 1991,,,,,,,,,,,
peri.AA8.b37.csv,Zea mays,pericarp thickness,NSC,LH,plant,within,0,domestic,Y,PSU,Ito and Brewbaker 1991,,,,,,,,,,,
peri.AA8.b68.csv,Zea mays,pericarp thickness,NSC,LH,plant,within,0,domestic,Y,PSU,Ito and Brewbaker 1991,,,,,,,,,,,
peri.AA8.h55.csv,Zea mays,pericarp thickness,NSC,LH,plant,within,0,domestic,Y,PSU,Ito and Brewbaker 1991,,,,,,,,,,,
peri.AA8.hi26.csv,Zea mays,pericarp thickness,NSC,LH,plant,within,0,domestic,Y,PSU,Ito and Brewbaker 1991,,,,,,,,,,,
plantht.csv,Zea mays,plant height,NSC,M,plant,within,0,domestic,N,PSU,Harville and Josephon 1979,,,,,,,,,,,
pollen_data.csv,Zea mays,number of days from seeding to pollen shedding,NSC,LH,plant,within,0,domestic,Y,standard,Mohamed 1958,,,,,,,,,,,
root.drywt.csv,Zea mays,root dry weight (gm),NSC,M,plant,within,0,domestic,N,PSU,H. Rahman et al. 1994,,,,,,,,,,,
sec.root.csv,Zea mays,number of secondary roots,NSC,M,plant,within,0,domestic,N,PSU,H. Rahman et al. 1994,,,,,,,,,,,
silking_data.csv,Zea mays,number of days from seeding to silking,NSC,LH,plant,within,0,domestic,Y,standard,Mohamed 1958,,,,,,,,,,,
eardiam.hi25sp.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi25w.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi26sp.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi26w.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi27sp.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi27w.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi28sp.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi28w.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi29w.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi30w.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi31w.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi32w.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi33sp.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi33w.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi34w.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi35sp.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
eardiam.hi35w.csv,"Zea mays, Zea diploperennis Iltis",ear diameter,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi25sp.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi25w.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi26sp.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi26w.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi27sp.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi27w.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi28sp.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi28w.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi29w.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi30w.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi31w.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi32w.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi33sp.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi33w.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi34w.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi35sp.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
earlen.hi35w.csv,"Zea mays, Zea diploperennis Iltis",ear length ,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi25sp.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi25w.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi26sp.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi26w.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi27sp.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi27w.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi28sp.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi28w.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi29w.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi30w.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi31w.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi32w.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi33sp.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi33w.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi34w.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi35sp.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
ears.hi35w.csv,"Zea mays, Zea diploperennis Iltis",number of ears per plant,NSC,LH,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
kernum.hi25sp.csv,"Zea mays, Zea diploperennis Iltis",kernels per row,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
kernum.hi25w.csv,"Zea mays, Zea diploperennis Iltis",kernels per row,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
kernum.hi26sp.csv,"Zea mays, Zea diploperennis Iltis",kernels per row,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
kernum.hi26w.csv,"Zea mays, Zea diploperennis Iltis",kernels per row,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
kernum.hi27sp.csv,"Zea mays, Zea diploperennis Iltis",kernels per row,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
kernum.hi27w.csv,"Zea mays, Zea diploperennis Iltis",kernels per row,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
kernum.hi28sp.csv,"Zea mays, Zea diploperennis Iltis",kernels per row,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
kernum.hi28w.csv,"Zea mays, Zea diploperennis Iltis",kernels per row,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
kernum.hi29w.csv,"Zea mays, Zea diploperennis Iltis",kernels per row,NSC,M,plant,between,2.69,domestic,N,PSU,"Srinivasan and Brewbaker, 1999",,,,,,,,,,,
