state,posterior,prior,likelihood
45160000,-389634.831,-5435.452223,-384199.3787
45180000,-389637.1431,-5434.471932,-384202.6711
45200000,-389653.4037,-5439.59376,-384213.81
45220000,-389646.0404,-5430.45208,-384215.5883
45240000,-389645.1913,-5427.257706,-384217.9336
45260000,-389727.8331,-5435.785744,-384292.0474
45280000,-389726.6081,-5428.181271,-384298.4268
45300000,-389698.3688,-5430.044974,-384268.3238
45320000,-389754.6276,-5434.63603,-384319.9916
45340000,-389736.9687,-5426.745027,-384310.2237
45360000,-389675.5272,-5427.929749,-384247.5975
45380000,-389673.84,-5438.733122,-384235.1068
45400000,-389723.7552,-5436.947791,-384286.8074
45420000,-389776.6447,-5438.318581,-384338.3261
45440000,-389764.9337,-5443.583294,-384321.3504
45460000,-389758.3463,-5440.500916,-384317.8454
45480000,-389712.5035,-5444.215665,-384268.2878
45500000,-389685.5289,-5447.007613,-384238.5213
45520000,-389734.9845,-5447.369027,-384287.6155
45540000,-389723.8457,-5440.167978,-384283.6778
45560000,-389681.8515,-5441.84802,-384240.0034
45580000,-389687.8933,-5442.656359,-384245.2369
45600000,-389697.953,-5442.679199,-384255.2738
45620000,-389698.6048,-5440.912597,-384257.6922
45640000,-389752.9428,-5438.497292,-384314.4455
45660000,-389718.2465,-5430.051088,-384288.1954
45680000,-389702.4648,-5431.572584,-384270.8922
45700000,-389683.8639,-5438.192525,-384245.6713
45720000,-389714.9089,-5444.519396,-384270.3895
45740000,-389714.9931,-5442.490731,-384272.5024
45760000,-389690.8381,-5447.796988,-384243.0412
45780000,-389712.9185,-5448.521136,-384264.3973
45800000,-389686.3003,-5448.72515,-384237.5752
45820000,-389706.8952,-5443.740461,-384263.1547
45840000,-389729.7822,-5446.684294,-384283.0979
45860000,-389714.9743,-5446.324883,-384268.6495
45880000,-389742.6488,-5444.327974,-384298.3208
45900000,-389672.9474,-5450.228859,-384222.7186
45920000,-389678.7286,-5451.860598,-384226.868
45940000,-389641.5984,-5445.109056,-384196.4893
45960000,-389651.2328,-5444.756492,-384206.4763
45980000,-389727.0049,-5455.828475,-384271.1764
46000000,-389706.2385,-5446.717096,-384259.5214
46020000,-389734.2409,-5440.276598,-384293.9643
46040000,-389697.2688,-5443.188056,-384254.0808
46060000,-389691.1948,-5435.177788,-384256.017
46080000,-389694.2624,-5437.647053,-384256.6154
46100000,-389671.1022,-5438.079321,-384233.0229
46120000,-389636.3272,-5443.657962,-384192.6692
46140000,-389656.1124,-5440.247888,-384215.8645
46160000,-389633.8553,-5433.197303,-384200.658
46180000,-389642.4812,-5437.237445,-384205.2438
46200000,-389641.4385,-5434.39838,-384207.0401
46220000,-389592.727,-5441.519711,-384151.2073
46240000,-389642.9869,-5450.233351,-384192.7535
46260000,-389661.9011,-5439.206667,-384222.6945
46280000,-389689.2053,-5439.857056,-384249.3483
46300000,-389644.9143,-5440.595466,-384204.3189
46320000,-389604.2983,-5430.621551,-384173.6767
46340000,-389635.3858,-5433.31762,-384202.0682
46360000,-389598.369,-5433.361494,-384165.0075
46380000,-389623.6943,-5441.060111,-384182.6342
46400000,-389650.2817,-5439.246289,-384211.0354
46420000,-389657.4334,-5437.107557,-384220.3258
46440000,-389710.1485,-5437.109652,-384273.0388
46460000,-389650.86,-5434.159656,-384216.7003
46480000,-389676.2002,-5434.985706,-384241.2145
46500000,-389636.5544,-5435.926623,-384200.6278
46520000,-389608.2982,-5434.357821,-384173.9404
46540000,-389656.0497,-5432.583998,-384223.4657
46560000,-389654.8061,-5436.844669,-384217.9614
46580000,-389663.0682,-5437.76755,-384225.3007
46600000,-389631.4131,-5436.058056,-384195.355
46620000,-389634.7346,-5441.665868,-384193.0687
46640000,-389649.5074,-5444.443898,-384205.0635
46660000,-389690.4914,-5445.277086,-384245.2144
46680000,-389622.1487,-5440.488182,-384181.6606
46700000,-389647.71,-5452.638229,-384195.0717
46720000,-389683.1154,-5449.147442,-384233.968
46740000,-389657.2556,-5440.011869,-384217.2437
46760000,-389651.279,-5443.846645,-384207.4323
46780000,-389682.4439,-5438.824949,-384243.619
46800000,-389680.3966,-5443.568198,-384236.8284
46820000,-389667.0336,-5446.200945,-384220.8327
46840000,-389704.4947,-5451.816904,-384252.6778
46860000,-389675.3258,-5436.418208,-384238.9076
46880000,-389700.9312,-5439.937837,-384260.9934
46900000,-389721.4519,-5447.002559,-384274.4494
46920000,-389701.4043,-5438.154335,-384263.25
46940000,-389703.9599,-5434.626984,-384269.3329
46960000,-389678.1583,-5431.978413,-384246.1799
46980000,-389668.2897,-5429.179495,-384239.1102
47000000,-389713.9873,-5434.666232,-384279.3211
47020000,-389732.911,-5445.380572,-384287.5304
47040000,-389654.5786,-5434.655461,-384219.9232
47060000,-389723.3654,-5434.651511,-384288.7139
47080000,-389658.9257,-5433.465311,-384225.4603
47100000,-389699.5434,-5433.516607,-384266.0268
47120000,-389710.1845,-5424.842913,-384285.3416
47140000,-389671.999,-5422.290825,-384249.7082
47160000,-389708.5043,-5421.450847,-384287.0534
47180000,-389616.5361,-5424.430128,-384192.106
47200000,-389663.034,-5422.276517,-384240.7575
47220000,-389686.2267,-5421.208318,-384265.0184
47240000,-389694.3083,-5418.940623,-384275.3677
47260000,-389666.5579,-5418.87494,-384247.683
47280000,-389663.2744,-5428.907834,-384234.3665
47300000,-389670.4857,-5433.590713,-384236.895
47320000,-389717.2473,-5436.419389,-384280.8279
47340000,-389680.574,-5441.757087,-384238.8169
47360000,-389647.3815,-5434.997129,-384212.3844
47380000,-389642.9395,-5434.120672,-384208.8188
47400000,-389671.0689,-5439.900272,-384231.1686
47420000,-389648.3375,-5434.256465,-384214.0811
47440000,-389652.0648,-5434.923867,-384217.1409
47460000,-389669.0537,-5430.286701,-384238.767
47480000,-389666.8869,-5428.161991,-384238.7249
47500000,-389693.7639,-5435.350572,-384258.4133
47520000,-389706.558,-5435.225662,-384271.3323
47540000,-389645.5666,-5435.036957,-384210.5296
47560000,-389651.4114,-5437.772624,-384213.6388
47580000,-389670.7139,-5429.279581,-384241.4343
47600000,-389672.1518,-5437.159576,-384234.9922
47620000,-389706.5541,-5436.645433,-384269.9086
47640000,-389673.2114,-5436.314135,-384236.8973
47660000,-389607.724,-5435.179164,-384172.5448
47680000,-389606.9901,-5434.595169,-384172.395
47700000,-389697.4128,-5439.172247,-384258.2406
47720000,-389702.2885,-5438.859917,-384263.4286
47740000,-389662.1773,-5443.33671,-384218.8406
47760000,-389633.6483,-5446.806168,-384186.8421
47780000,-389692.4399,-5460.570318,-384231.8696
47800000,-389700.5626,-5458.733206,-384241.8294
47820000,-389697.5635,-5453.463366,-384244.1001
47840000,-389624.041,-5446.341085,-384177.7
47860000,-389602.7534,-5446.988879,-384155.7645
47880000,-389631.8449,-5444.736795,-384187.1081
47900000,-389628.9332,-5439.049656,-384189.8835
47920000,-389649.5239,-5444.914567,-384204.6093
47940000,-389663.7178,-5446.075358,-384217.6424
47960000,-389663.6113,-5440.895567,-384222.7158
47980000,-389652.7036,-5439.070822,-384213.6328
48000000,-389589.5119,-5424.086851,-384165.425
48020000,-389575.4901,-5425.401151,-384150.089
48040000,-389577.1812,-5418.891444,-384158.2897
48060000,-389653.5143,-5427.984094,-384225.5302
48080000,-389553.1169,-5422.426592,-384130.6903
48100000,-389572.8935,-5421.000147,-384151.8933
48120000,-389595.6984,-5425.983608,-384169.7148
48140000,-389597.747,-5419.334144,-384178.4129
48160000,-389542.0117,-5417.67888,-384124.3328
48180000,-389554.0612,-5412.34932,-384141.7119
48200000,-389590.4972,-5416.389426,-384174.1078
48220000,-389621.6062,-5415.66628,-384205.9399
48240000,-389609.2275,-5418.711854,-384190.5157
48260000,-389559.5894,-5412.875093,-384146.7143
48280000,-389607.1219,-5408.982463,-384198.1395
48300000,-389601.5753,-5414.398042,-384187.1772
48320000,-389583.9084,-5415.221704,-384168.6866
48340000,-389606.1483,-5414.241381,-384191.9069
48360000,-389543.9756,-5408.090501,-384135.8851
48380000,-389604.9437,-5408.671761,-384196.272
48400000,-389615.2956,-5405.154424,-384210.1412
48420000,-389582.5025,-5407.345698,-384175.1568
48440000,-389576.4411,-5405.123628,-384171.3175
48460000,-389636.8875,-5415.819005,-384221.0685
48480000,-389604.1701,-5416.666781,-384187.5033
48500000,-389634.4307,-5413.644336,-384220.7864
48520000,-389586.5391,-5416.783854,-384169.7553
48540000,-389632.9677,-5417.82917,-384215.1385
48560000,-389660.149,-5418.936433,-384241.2126
48580000,-389646.3733,-5415.154214,-384231.2191
48600000,-389657.3511,-5419.326542,-384238.0246
48620000,-389595.0711,-5411.712509,-384183.3586
48640000,-389608.3437,-5406.208815,-384202.1349
48660000,-389601.9409,-5405.04635,-384196.8945
48680000,-389583.3775,-5406.827668,-384176.5499
48700000,-389620.6172,-5400.345288,-384220.2719
48720000,-389654.8351,-5403.727109,-384251.108
48740000,-389599.929,-5404.671227,-384195.2577
48760000,-389617.5916,-5413.970328,-384203.6213
48780000,-389574.7938,-5420.439321,-384154.3545
48800000,-389621.6646,-5411.291619,-384210.373
48820000,-389577.9028,-5414.644028,-384163.2588
48840000,-389591.1972,-5418.611349,-384172.5858
48860000,-389588.1879,-5410.107408,-384178.0804
48880000,-389606.112,-5416.595907,-384189.5161
48900000,-389620.9716,-5418.617717,-384202.3539
48920000,-389652.3968,-5427.332365,-384225.0644
48940000,-389644.3625,-5428.079677,-384216.2828
48960000,-389561.6339,-5417.012789,-384144.6211
48980000,-389591.7295,-5414.896928,-384176.8326
49000000,-389631.1918,-5412.303267,-384218.8885
49020000,-389673.9392,-5417.88329,-384256.0559
49040000,-389642.3711,-5416.342163,-384226.0289
49060000,-389619.2374,-5419.62692,-384199.6105
49080000,-389669.5177,-5427.932961,-384241.5847
49100000,-389650.1351,-5421.593541,-384228.5416
49120000,-389648.7091,-5419.348397,-384229.3607
49140000,-389627.4156,-5418.092545,-384209.3231
49160000,-389634.0793,-5420.55558,-384213.5237
49180000,-389659.2013,-5422.27263,-384236.9287
49200000,-389567.3592,-5417.194057,-384150.1651
49220000,-389629.2629,-5417.225518,-384212.0374
49240000,-389602.1335,-5423.596198,-384178.5373
49260000,-389583.2201,-5422.103449,-384161.1166
49280000,-389596.1983,-5417.882468,-384178.3158
49300000,-389658.6896,-5419.339197,-384239.3504
49320000,-389625.5345,-5427.160343,-384198.3741
49340000,-389549.2529,-5420.127517,-384129.1254
49360000,-389590.3861,-5425.329773,-384165.0564
49380000,-389591.3475,-5431.211688,-384160.1358
49400000,-389646.4124,-5434.139618,-384212.2728
49420000,-389706.3242,-5432.795214,-384273.529
49440000,-389628.7348,-5440.486179,-384188.2486
49460000,-389628.8629,-5436.676575,-384192.1863
49480000,-389610.1126,-5439.242691,-384170.8699
49500000,-389573.0536,-5433.875417,-384139.1782
49520000,-389622.8256,-5440.772876,-384182.0528
49540000,-389628.6932,-5437.617318,-384191.0759
49560000,-389650.1896,-5444.999972,-384205.1896
49580000,-389638.0631,-5437.099904,-384200.9632
49600000,-389653.6242,-5442.150131,-384211.4741
49620000,-389677.1488,-5445.166653,-384231.9821
49640000,-389645.7331,-5446.645229,-384199.0879
49660000,-389651.0026,-5447.491937,-384203.5107
49680000,-389630.2212,-5453.387312,-384176.8339
49700000,-389663.7662,-5459.69111,-384204.0751
49720000,-389647.1247,-5453.529942,-384193.5947
49740000,-389667.6522,-5451.235499,-384216.4167
49760000,-389698.0907,-5456.650311,-384241.4404
49780000,-389684.7309,-5452.009485,-384232.7214
49800000,-389678.351,-5452.108791,-384226.2422
49820000,-389690.6177,-5452.183585,-384238.4341
49840000,-389689.4872,-5445.61302,-384243.8741
49860000,-389710.1522,-5443.880359,-384266.2719
49880000,-389730.3593,-5448.641671,-384281.7176
49900000,-389709.977,-5446.690108,-384263.2869
49920000,-389702.8983,-5443.567719,-384259.3306
49940000,-389693.9569,-5445.205503,-384248.7514
49960000,-389719.3046,-5448.540202,-384270.7644
49980000,-389694.3138,-5461.992511,-384232.3213
50000000,-389689.7873,-5454.076846,-384235.7104
50020000,-389657.7128,-5455.133656,-384202.5791
50040000,-389614.9579,-5443.152523,-384171.8054
50060000,-389680.6715,-5451.117078,-384229.5545
50080000,-389732.857,-5452.291376,-384280.5656
50100000,-389678.3136,-5445.379412,-384232.9342
50120000,-389666.6263,-5447.849993,-384218.7763
50140000,-389689.2232,-5452.602618,-384236.6206
50160000,-389661.0887,-5460.67073,-384200.418
50180000,-389663.2899,-5454.179844,-384209.11
50200000,-389676.2129,-5452.840084,-384223.3728
50220000,-389724.7204,-5459.54277,-384265.1777
50240000,-389726.1678,-5459.472769,-384266.695
50260000,-389766.1056,-5462.388849,-384303.7167
50280000,-389736.1594,-5465.77728,-384270.3821
50300000,-389700.477,-5456.881258,-384243.5958
50320000,-389740.6409,-5460.29765,-384280.3432
50340000,-389688.4397,-5472.672606,-384215.7671
50360000,-389717.6578,-5466.504554,-384251.1533
50380000,-389742.6202,-5469.539494,-384273.0807
50400000,-389737.6662,-5460.933481,-384276.7328
50420000,-389693.9972,-5465.091447,-384228.9057
50440000,-389659.7058,-5462.320402,-384197.3854
50460000,-389696.7658,-5462.474835,-384234.291
50480000,-389739.3138,-5474.217164,-384265.0967
50500000,-389663.9465,-5463.842058,-384200.1045
50520000,-389616.0969,-5451.393262,-384164.7037
50540000,-389633.3572,-5448.814133,-384184.5431
50560000,-389633.3669,-5456.366691,-384177.0002
50580000,-389669.3373,-5444.302083,-384225.0352
50600000,-389651.2018,-5440.4638,-384210.738
50620000,-389636.2195,-5438.348117,-384197.8714
50640000,-389623.7107,-5441.045212,-384182.6655
50660000,-389714.1999,-5449.682145,-384264.5178
50680000,-389679.4475,-5450.336893,-384229.1106
50700000,-389651.9314,-5443.929387,-384208.002
50720000,-389699.8986,-5450.410748,-384249.4879
50740000,-389666.0095,-5449.697228,-384216.3123
50760000,-389665.2026,-5448.401242,-384216.8014
50780000,-389660.5045,-5453.450184,-384207.0543
50800000,-389689.6406,-5458.774041,-384230.8666
50820000,-389654.5268,-5456.537502,-384197.9893
50840000,-389722.2469,-5467.545098,-384254.7018
50860000,-389683.2584,-5460.013211,-384223.2452
50880000,-389706.343,-5457.382579,-384248.9604
50900000,-389663.7557,-5453.447092,-384210.3086
50920000,-389692.4635,-5457.223915,-384235.2396
50940000,-389650.3409,-5452.331491,-384198.0094
50960000,-389689.3579,-5451.902252,-384237.4557
50980000,-389685.5987,-5444.920116,-384240.6786
51000000,-389667.6189,-5448.268934,-384219.35
51020000,-389662.0715,-5442.648065,-384219.4234
51040000,-389682.656,-5448.664382,-384233.9916
51060000,-389727.4501,-5452.062571,-384275.3875
51080000,-389688.5682,-5446.717263,-384241.8509
51100000,-389662.0338,-5461.13567,-384200.8981
51120000,-389646.8022,-5454.587022,-384192.2152
51140000,-389674.1058,-5452.017489,-384222.0883
51160000,-389665.9044,-5451.412873,-384214.4915
51180000,-389643.4342,-5447.652739,-384195.7814
51200000,-389650.845,-5445.157641,-384205.6874
51220000,-389679.6767,-5440.532816,-384239.1439
51240000,-389671.948,-5441.35401,-384230.594
51260000,-389683.322,-5436.437729,-384246.8842
51280000,-389689.2426,-5437.790082,-384251.4525
51300000,-389650.3883,-5433.696835,-384216.6915
51320000,-389718.4237,-5452.822631,-384265.6011
51340000,-389712.2417,-5444.224231,-384268.0175
51360000,-389670.0607,-5441.507862,-384228.5528
51380000,-389737.3077,-5446.505118,-384290.8026
51400000,-389704.5151,-5446.335364,-384258.1797
51420000,-389678.0609,-5446.768623,-384231.2923
51440000,-389677.3735,-5454.090164,-384223.2833
51460000,-389706.9558,-5437.201681,-384269.7541
51480000,-389669.0909,-5437.549002,-384231.5419
51500000,-389692.3911,-5441.664194,-384250.7269
51520000,-389700.4497,-5428.907431,-384271.5423
51540000,-389695.8854,-5435.160495,-384260.7249
51560000,-389668.7841,-5431.774878,-384237.0092
51580000,-389629.8249,-5433.056216,-384196.7687
51600000,-389693.3471,-5433.118825,-384260.2283
51620000,-389648.0126,-5433.388921,-384214.6237
51640000,-389676.5142,-5433.18927,-384243.3249
51660000,-389646.5833,-5430.478627,-384216.1047
51680000,-389642.1673,-5427.101721,-384215.0656
51700000,-389579.2701,-5430.808785,-384148.4613
51720000,-389622.044,-5431.727731,-384190.3163
51740000,-389625.3464,-5426.379529,-384198.9669
51760000,-389620.7178,-5428.214004,-384192.5038
51780000,-389622.1881,-5431.638528,-384190.5496
51800000,-389667.4919,-5433.080793,-384234.4111
51820000,-389692.2992,-5440.360566,-384251.9387
51840000,-389698.155,-5440.921359,-384257.2337
51860000,-389647.2023,-5445.098239,-384202.1041
51880000,-389707.9201,-5455.374631,-384252.5455
51900000,-389714.1505,-5442.190687,-384271.9598
51920000,-389716.421,-5435.127935,-384281.2931
51940000,-389736.2653,-5448.66615,-384287.5991
51960000,-389686.4748,-5439.44827,-384247.0266
51980000,-389718.6007,-5444.331553,-384274.2691
52000000,-389682.3994,-5439.578026,-384242.8213
52020000,-389680.9259,-5437.573297,-384243.3526
52040000,-389733.9725,-5434.849945,-384299.1226
52060000,-389681.315,-5427.22833,-384254.0867
52080000,-389672.316,-5422.870106,-384249.4459
52100000,-389671.3006,-5426.678757,-384244.6218
52120000,-389669.3171,-5437.901853,-384231.4152
52140000,-389692.0009,-5437.167222,-384254.8336
52160000,-389711.4113,-5435.346031,-384276.0652
52180000,-389659.046,-5436.571483,-384222.4745
52200000,-389642.7398,-5444.306526,-384198.4333
52220000,-389637.573,-5438.751862,-384198.8212
52240000,-389623.1843,-5443.743357,-384179.441
52260000,-389647.2053,-5446.995694,-384200.2096
52280000,-389595.3091,-5439.318022,-384155.9911
52300000,-389593.3079,-5440.852654,-384152.4552
52320000,-389591.2957,-5444.313246,-384146.9824
52340000,-389610.4654,-5445.081942,-384165.3835
52360000,-389612.1794,-5441.743375,-384170.4361
52380000,-389592.0864,-5441.83096,-384150.2555
52400000,-389597.2485,-5452.212694,-384145.0358
52420000,-389619.6921,-5452.637872,-384167.0543
52440000,-389681.4312,-5458.046442,-384223.3847
52460000,-389681.5606,-5461.782133,-384219.7784
52480000,-389644.0659,-5463.062981,-384181.0029
52500000,-389697.0209,-5464.513613,-384232.5073
52520000,-389666.3515,-5469.551722,-384196.7998
52540000,-389651.8776,-5469.841546,-384182.0361
52560000,-389686.3154,-5465.54814,-384220.7673
52580000,-389631.302,-5459.266958,-384172.0351
52600000,-389611.6753,-5459.571741,-384152.1036
52620000,-389653.8458,-5460.131669,-384193.7142
52640000,-389649.931,-5456.302056,-384193.6289
52660000,-389681.4641,-5463.215003,-384218.2491
52680000,-389618.974,-5452.265664,-384166.7084
52700000,-389609.473,-5441.151209,-384168.3218
52720000,-389624.7204,-5448.992947,-384175.7275
52740000,-389705.0868,-5447.554621,-384257.5321
52760000,-389721.3889,-5445.470015,-384275.9189
52780000,-389742.4656,-5439.64327,-384302.8224
52800000,-389744.2607,-5439.807226,-384304.4535
52820000,-389726.6873,-5443.217058,-384283.4702
52840000,-389697.8492,-5446.254417,-384251.5948
52860000,-389677.0889,-5440.695221,-384236.3937
52880000,-389680.6666,-5443.614441,-384237.0522
52900000,-389708.6198,-5452.303447,-384256.3164
52920000,-389691.1623,-5458.836983,-384232.3253
52940000,-389637.9484,-5456.930011,-384181.0184
52960000,-389637.3168,-5464.747363,-384172.5695
52980000,-389680.9316,-5461.191309,-384219.7403
53000000,-389682.1627,-5458.688473,-384223.4742
53020000,-389667.6059,-5470.051918,-384197.554
53040000,-389621.0143,-5465.058417,-384155.9559
53060000,-389633.1464,-5469.179078,-384163.9673
53080000,-389666.2059,-5465.537671,-384200.6682
53100000,-389661.8316,-5477.280772,-384184.5509
53120000,-389700.3697,-5467.538281,-384232.8315
53140000,-389687.8242,-5474.182872,-384213.6413
53160000,-389668.2793,-5472.35184,-384195.9275
53180000,-389655.8623,-5463.99696,-384191.8653
53200000,-389656.0218,-5470.463396,-384185.5584
53220000,-389688.3742,-5469.008235,-384219.366
53240000,-389653.2703,-5461.674207,-384191.5961
53260000,-389660.7271,-5466.421487,-384194.3056
53280000,-389606.0605,-5465.140558,-384140.9199
53300000,-389665.3056,-5468.101965,-384197.2036
53320000,-389673.2123,-5471.159337,-384202.053
53340000,-389684.0117,-5468.032188,-384215.9795
53360000,-389645.7862,-5470.434168,-384175.352
53380000,-389661.5218,-5479.230572,-384182.2913
53400000,-389668.3185,-5475.567351,-384192.7511
53420000,-389659.5211,-5478.41847,-384181.1027
53440000,-389640.2694,-5465.853313,-384174.4161
53460000,-389686.3658,-5473.871099,-384212.4947
53480000,-389663.1863,-5465.822399,-384197.364
53500000,-389632.6368,-5467.101499,-384165.5353
53520000,-389634.0921,-5469.508477,-384164.5836
53540000,-389641.9257,-5471.532716,-384170.393
53560000,-389616.3805,-5459.900403,-384156.4801
53580000,-389643.8823,-5456.920782,-384186.9615
53600000,-389682.7697,-5456.664061,-384226.1056
53620000,-389672.7577,-5466.768355,-384205.9894
53640000,-389619.5218,-5470.304764,-384149.217
53660000,-389676.1021,-5469.679585,-384206.4225
53680000,-389669.0744,-5473.038886,-384196.0355
53700000,-389651.653,-5469.914273,-384181.7387
53720000,-389738.3312,-5473.585431,-384264.7458
53740000,-389677.7772,-5469.086326,-384208.6909
53760000,-389673.5777,-5478.193393,-384195.3844
53780000,-389676.9677,-5464.475855,-384212.4918
53800000,-389665.1445,-5471.313504,-384193.831
53820000,-389710.2968,-5477.666245,-384232.6305
53840000,-389658.7152,-5479.559397,-384179.1558
53860000,-389684.2561,-5475.36752,-384208.8885
53880000,-389617.27,-5473.360284,-384143.9097
53900000,-389624.4677,-5476.129695,-384148.338
53920000,-389658.6888,-5472.715464,-384185.9733
53940000,-389637.7109,-5473.124257,-384164.5866
53960000,-389605.7638,-5480.09764,-384125.6661
53980000,-389648.3764,-5466.366174,-384182.0102
54000000,-389606.8393,-5467.120552,-384139.7187
54020000,-389639.9119,-5467.847302,-384172.0646
54040000,-389682.6045,-5472.93272,-384209.6718
54060000,-389665.7207,-5465.677758,-384200.0429
54080000,-389621.8933,-5460.306621,-384161.5866
54100000,-389606.7584,-5458.0244,-384148.734
54120000,-389607.2397,-5463.26518,-384143.9745
54140000,-389657.0379,-5458.729342,-384198.3085
54160000,-389616.8176,-5461.401778,-384155.4158
54180000,-389611.0672,-5450.835188,-384160.232
54200000,-389617.6938,-5460.106073,-384157.5877
54220000,-389593.906,-5456.446218,-384137.4598
54240000,-389591.6999,-5460.463059,-384131.2369
54260000,-389638.7504,-5462.048623,-384176.7018
54280000,-389625.1137,-5467.038218,-384158.0755
54300000,-389582.3527,-5468.703934,-384113.6488
54320000,-389655.5387,-5476.502557,-384179.0361
54340000,-389628.4348,-5473.314828,-384155.1199
54360000,-389657.0373,-5465.36362,-384191.6737
54380000,-389629.0415,-5466.264551,-384162.7769
54400000,-389659.5015,-5470.907937,-384188.5936
54420000,-389692.2597,-5467.315263,-384224.9444
54440000,-389670.3688,-5463.282078,-384207.0867
54460000,-389701.1707,-5469.459324,-384231.7114
54480000,-389682.2792,-5474.418109,-384207.8611
54500000,-389693.8029,-5471.072837,-384222.73
54520000,-389653.0499,-5475.268688,-384177.7812
54540000,-389639.8121,-5467.52598,-384172.2861
54560000,-389621.3695,-5464.426833,-384156.9427
54580000,-389654.5706,-5466.85114,-384187.7195
54600000,-389691.7372,-5466.224177,-384225.5131
54620000,-389632.8028,-5468.325942,-384164.4769
54640000,-389606.3674,-5462.976274,-384143.3911
54660000,-389629.7218,-5465.267689,-384164.4541
54680000,-389629.1946,-5471.982135,-384157.2125
54700000,-389660.8968,-5469.323422,-384191.5734
54720000,-389682.8636,-5471.545211,-384211.3184
54740000,-389675.1823,-5471.589369,-384203.5929
54760000,-389645.9832,-5467.637335,-384178.3459
54780000,-389645.7332,-5464.107356,-384181.6258
54800000,-389648.0094,-5467.1061,-384180.9033
54820000,-389646.3975,-5469.645281,-384176.7522
54840000,-389624.7161,-5462.973397,-384161.7427
54860000,-389650.3848,-5473.749924,-384176.6349
54880000,-389671.9157,-5470.463047,-384201.4527
54900000,-389647.9078,-5475.656697,-384172.2512
54920000,-389644.6335,-5484.81133,-384159.8222
54940000,-389684.3161,-5481.896692,-384202.4194
54960000,-389679.9413,-5479.655325,-384200.2859
54980000,-389694.4216,-5480.307559,-384214.1141
55000000,-389709.1776,-5482.101511,-384227.0761
55020000,-389646.5543,-5485.608071,-384160.9463
55040000,-389615.5326,-5472.609127,-384142.9235
55060000,-389604.9232,-5479.101513,-384125.8217
55080000,-389591.9337,-5474.833447,-384117.1002
55100000,-389628.9651,-5479.103918,-384149.8611
55120000,-389569.3234,-5478.117984,-384091.2055
55140000,-389586.4929,-5477.238153,-384109.2548
55160000,-389629.244,-5483.088174,-384146.1558
55180000,-389596.6199,-5481.778987,-384114.8409
55200000,-389645.1269,-5479.586861,-384165.54
55220000,-389606.6885,-5470.531017,-384136.1575
55240000,-389605.4287,-5481.552262,-384123.8764
55260000,-389640.0417,-5487.58538,-384152.4563
55280000,-389614.3545,-5487.505054,-384126.8494
55300000,-389580.3645,-5483.610889,-384096.7536
55320000,-389599.7886,-5481.146273,-384118.6423
55340000,-389587.86,-5481.568829,-384106.2911
55360000,-389634.389,-5478.094427,-384156.2946
55380000,-389614.5322,-5480.603268,-384133.929
55400000,-389592.355,-5479.57014,-384112.7849
55420000,-389651.5377,-5484.285557,-384167.2522
55440000,-389614.2735,-5480.68656,-384133.5869
55460000,-389630.8295,-5483.534804,-384147.2947
55480000,-389581.0097,-5477.037014,-384103.9727
55500000,-389659.4668,-5481.506145,-384177.9607
55520000,-389676.7418,-5472.079637,-384204.6622
55540000,-389670.3195,-5472.121329,-384198.1982
55560000,-389631.85,-5464.368932,-384167.4811
55580000,-389565.9897,-5457.724484,-384108.2653
55600000,-389613.7666,-5463.824027,-384149.9426
55620000,-389667.3052,-5463.951504,-384203.3537
55640000,-389690.2451,-5461.1467,-384229.0984
55660000,-389688.0257,-5455.363725,-384232.662
55680000,-389662.2086,-5448.938632,-384213.27
55700000,-389644.0065,-5456.191997,-384187.8145
55720000,-389641.9066,-5450.21647,-384191.6901
55740000,-389616.5071,-5454.397991,-384162.1091
55760000,-389578.139,-5455.202263,-384122.9367
55780000,-389604.7899,-5456.333387,-384148.4565
55800000,-389615.7704,-5460.446133,-384155.3243
55820000,-389612.0825,-5453.791275,-384158.2912
55840000,-389606.5099,-5455.408351,-384151.1015
55860000,-389598.1182,-5448.01586,-384150.1023
55880000,-389606.6868,-5446.210772,-384160.476
55900000,-389621.4225,-5450.63954,-384170.783
55920000,-389600.449,-5447.715594,-384152.7334
55940000,-389610.3063,-5452.066073,-384158.2403
55960000,-389610.9451,-5451.159435,-384159.7857
55980000,-389629.7689,-5455.287304,-384174.4816
56000000,-389622.1394,-5458.904204,-384163.2352
56020000,-389630.1874,-5462.520185,-384167.6672
56040000,-389672.7222,-5451.034433,-384221.6877
56060000,-389658.6282,-5456.56674,-384202.0615
56080000,-389662.9819,-5454.697168,-384208.2847
56100000,-389627.6821,-5451.319757,-384176.3624
56120000,-389658.0963,-5455.41932,-384202.677
56140000,-389599.0496,-5446.198556,-384152.851
56160000,-389607.3427,-5446.410394,-384160.9323
56180000,-389628.7678,-5451.610658,-384177.1572
56200000,-389633.7928,-5445.249076,-384188.5437
56220000,-389632.9347,-5450.689382,-384182.2454
56240000,-389645.5516,-5462.14078,-384183.4108
56260000,-389657.372,-5467.632977,-384189.7391
56280000,-389631.7937,-5460.275722,-384171.518
56300000,-389642.524,-5467.842253,-384174.6817
56320000,-389682.4999,-5468.221989,-384214.2779
56340000,-389674.4901,-5456.615051,-384217.875
56360000,-389663.7535,-5452.219797,-384211.5337
56380000,-389667.0657,-5453.015352,-384214.0503
56400000,-389671.3861,-5461.267108,-384210.119
