"","TC.num","T.confusum","T.freemani","T.madens","Location"
"11711","TC016072",0.190127971,0.076036866,0.165354331,"Autosome"
"11712","TC016253",0.190140845,0.067256637,0.131021195,"Autosome"
"11713","TC005915",0.19015444,0.070057582,0.157389635,"Autosome"
"11714","TC008480",0.1901566,0.086556169,0.106542056,"Autosome"
"11715","TC006499",0.190158893,0.076959847,0.129218901,"Autosome"
"11716","TC012455",0.190180236,0.100800884,0.128607453,"Autosome"
"11717","TC012348",0.190196078,0.077131259,0.135188867,"Autosome"
"11718","TC002542",0.190201729,0.06515775,0.119444444,"Autosome"
"11719","TC012861",0.190207156,0.083538084,0.116564417,"Autosome"
"11720","TC014384",0.190208668,0.114882091,0.166081124,"Autosome"
"11721","TC006484",0.190231363,0.069084629,0.147313692,"Autosome"
"11722","TC015835",0.190265487,0.092265193,0.12724118,"Autosome"
"11723","TC010108",0.190271817,0.079245283,0.155063291,"Autosome"
"11724","TC006313",0.19027583,0.077748861,0.148398577,"Autosome"
"11725","TC005070",0.190286095,0.07752877,0.118004866,"Autosome"
"11726","TC009436",0.190291262,0.090163934,0.160346696,"Autosome"
"11727","TC012235",0.190311419,0.141630901,0.153264605,"Autosome"
"11728","TC003467",0.190327613,0.067047076,0.113018598,"Autosome"
"11729","TC004466",0.190340909,0.085714286,0.154081633,"Autosome"
"11730","TC010059",0.190342897,0.057936029,0.119328776,"Autosome"
"11731","TC006324",0.190348526,0.083976834,0.144615385,"Autosome"
"11732","TC005413",0.19035731,0.121377102,0.159883721,"Autosome"
"11733","TC009885",0.190361446,0.053857351,0.128654971,"Autosome"
"11734","TC015096",0.190410959,0.057828361,0.119874804,"Autosome"
"11735","TC007873",0.190418435,0.083003953,0.12611718,"Autosome"
"11736","TC011632",0.190424374,0.097194785,0.143973214,"Autosome"
"11737","TC010594",0.19044703,0.089552239,0.148184019,"Autosome"
"11738","TC000960",0.190476191,0.068448501,0.104849279,"Autosome"
"11739","TC002946",0.190476191,0.171328671,0.202827889,"Autosome"
"11740","TC015855",0.190476191,0.039184953,0.095394737,"Autosome"
"11741","TC011037",0.190523857,0.094600939,0.133952579,"Autosome"
"11742","TC001231",0.190545809,0.073971079,0.120091064,"Autosome"
"11743","TC004234",0.190551181,0.1,0.189792664,"Autosome"
"11744","TC014382",0.190558434,0.074809666,0.126649077,"Autosome"
"11745","TC030760",0.190566038,0.053091818,0.131992458,"Autosome"
"11746","TC006226",0.190567854,0.063373719,0.113189897,"Autosome"
"11747","TC014474",0.190578159,0.056,0.109422492,"Autosome"
"11748","TC009559",0.190588235,0.115065822,0.157805907,"Autosome"
"11749","TC007375",0.190607735,0.063924402,0.140790206,"Autosome"
"11750","TC008582",0.190613718,0.191135734,0.172661871,"Autosome"
"11751","TC007865",0.190621815,0.08802589,0.146278317,"Autosome"
"11752","TC006252",0.190628328,0.057025547,0.117244526,"Autosome"
"11753","TC010209",0.190631808,0.078125,0.120689655,"Autosome"
"11754","TC002600",0.190643275,0.064400716,0.135879219,"Autosome"
"11755","TC014092",0.190649943,0.074569298,0.148615964,"Autosome"
"11756","TC006146",0.190656566,0.088957055,0.15567911,"Autosome"
"11757","TC006611",0.190702087,0.076478149,0.130208333,"Autosome"
"11758","TC008484",0.19072165,0.081632653,0.14868603,"Autosome"
"11759","TC015849",0.19072165,0.062442608,0.115241636,"Autosome"
"11760","TC012064",0.190735695,0.146401985,0.186807095,"Autosome"
"11761","TC007352",0.190751445,0.102396514,0.151331719,"Autosome"
"11762","TC015781",0.190751445,0.089874858,0.162361624,"Autosome"
"11763","TC004428",0.190765492,0.054250559,0.096792347,"Autosome"
"11764","TC003276",0.190789474,0.091813804,0.118023788,"Autosome"
"11765","TC005734",0.190789474,0.05186722,0.118568233,"Autosome"
"11766","TC002654",0.190798376,0.090702948,0.158564815,"Autosome"
"11767","TC010150",0.19080174,0.070831675,0.125558716,"Autosome"
"11768","TC009389",0.190812721,0.05756053,0.156684492,"Autosome"
"11769","TC006308",0.190816327,0.071285141,0.109327984,"Autosome"
"11770","TC012664",0.190823775,0.062443439,0.111824015,"Autosome"
"11771","TC015468",0.190825688,0.080291971,0.132110092,"Autosome"
"11772","TC011200",0.190855928,0.060230671,0.105060034,"Autosome"
"11773","TC003192",0.190883191,0.070818071,0.162128713,"Autosome"
"11774","TC009532",0.190887667,0.087511826,0.143573668,"Autosome"
"11775","TC005900",0.190889371,0.059270517,0.102964119,"Autosome"
"11776","TC015723",0.19089317,0.063953488,0.114599686,"Autosome"
"11777","TC013220",0.190930788,0.070020394,0.106749311,"Autosome"
"11778","TC008846",0.190954774,0.065573771,0.129326047,"Autosome"
"11779","TC000375",0.190957763,0.052042161,0.122724208,"Autosome"
"11780","TC005735",0.19096672,0.098315635,0.167143441,"Autosome"
"11781","TC005313",0.190968956,0.066367713,0.108422939,"Autosome"
"11782","TC007299",0.191011236,0.07358871,0.147704591,"Autosome"
"11783","TC008783",0.191011236,0.057971015,0.112033195,"Autosome"
"11784","TC014955",0.191011236,0.087968952,0.14951303,"Autosome"
"11785","TC030575",0.191011236,0.071469087,0.138442522,"Autosome"
"11786","TC001228",0.191035219,0.104925054,0.113138686,"Autosome"
"11787","TC013508",0.191038897,0.074041428,0.129321958,"Autosome"
"11788","TC009949",0.191040843,0.083443709,0.143610013,"Autosome"
"11789","TC010546",0.191049914,0.085200472,0.145127436,"Autosome"
"11790","TC011040",0.191049914,0.129210659,0.187729418,"Autosome"
"11791","TC014883",0.191056911,0.074585635,0.124536694,"Autosome"
"11792","TC007421",0.191071429,0.084724799,0.130769231,"Autosome"
"11793","TC012326",0.191075515,0.087087087,0.13340564,"Autosome"
"11794","TC005129",0.191082803,0.068493151,0.14953271,"Autosome"
"11795","TC001561",0.19109462,0.078918919,0.147855531,"Autosome"
"11796","TC003174",0.19112628,0.125326371,0.159801136,"Autosome"
"11797","TC014812",0.191135734,0.078070175,0.133192389,"Autosome"
"11798","TC008268",0.191153239,0.065722157,0.123855038,"Autosome"
"11799","TC005783",0.191176471,0.092307692,0.15625,"Autosome"
"11800","TC013708",0.191176471,0.111564626,0.156346749,"Autosome"
"11801","TC008066",0.191184573,0.069513406,0.1245,"Autosome"
"11802","TC014274",0.191193511,0.068669528,0.126609442,"Autosome"
"11803","TC007528",0.191211401,0.069536424,0.105321508,"Autosome"
"11804","TC006229",0.19123506,0.067521945,0.124661247,"Autosome"
"11805","TC012620",0.19123506,0.083526682,0.14893617,"Autosome"
"11806","TC005772",0.19126506,0.062041361,0.127566476,"Autosome"
"11807","TC013424",0.191272052,0.065170167,0.129032258,"Autosome"
"11808","TC012165",0.191275168,0.023880597,0.103343465,"Autosome"
"11809","TC003493",0.191289967,0.054671968,0.102962603,"Autosome"
"11810","TC015407",0.191304348,0.096692112,0.196347032,"Autosome"
"11811","TC014753",0.191312836,0.08616188,0.155485041,"Autosome"
"11812","TC007793",0.191314554,0.103875969,0.189294404,"Autosome"
"11813","TC000822",0.191321499,0.080838323,0.118263473,"Autosome"
"11814","TC003350",0.191321499,0.081664099,0.176935229,"Autosome"
"11815","TC010446",0.191326531,0.068893528,0.124861879,"Autosome"
"11816","TC005114",0.19133574,0.073019802,0.137566138,"Autosome"
"11817","TC009210",0.191349935,0.059865608,0.175995025,"Autosome"
"11818","TC015257",0.191358025,0.096774194,0.148062016,"Autosome"
"11819","TC006184",0.191369606,0.082329317,0.130434783,"Autosome"
"11820","TC006658",0.191383596,0.06936771,0.117036011,"Autosome"
"11821","TC007676",0.191383596,0.124705882,0.159061278,"Autosome"
"11822","TC004360",0.19138756,0.060267857,0.081151833,"Autosome"
"11823","TC014387",0.191394659,0.102115244,0.13028169,"Autosome"
"11824","TC013129",0.191419142,0.075675676,0.170731707,"Autosome"
"11825","TC012778",0.19142646,0.084446565,0.113972341,"Autosome"
"11826","TC006498",0.191430546,0.089019744,0.145315488,"Autosome"
"11827","TC015333",0.191438763,0.050391389,0.129596413,"Autosome"
"11828","TC007057",0.191443075,0.079497908,0.12178771,"Autosome"
"11829","TC013371",0.191463415,0.092495637,0.159050967,"Autosome"
"11830","TC002088",0.191464821,0.073212748,0.146839224,"Autosome"
"11831","TC005546",0.191489362,0.061841376,0.112630844,"Autosome"
"11832","TC010069",0.191489362,0.052109181,0.145363409,"Autosome"
"11833","TC011249",0.191489362,0.10530138,0.153543307,"Autosome"
"11834","TC013881",0.191489362,0.087219344,0.161104718,"Autosome"
"11835","TC015661",0.191489362,0.082585278,0.136876006,"Autosome"
"11836","TC000130",0.191518468,0.050443459,0.143424036,"Autosome"
"11837","TC010919",0.191540303,0.064265537,0.117876659,"Autosome"
"11838","TC005466",0.191553545,0.063732929,0.126696833,"Autosome"
"11839","TC005361",0.191558442,0.123569794,0.174688057,"Autosome"
"11840","TC000300",0.191570881,0.073015873,0.109574468,"Autosome"
"11841","TC009683",0.191570881,0.108597285,0.154231626,"Autosome"
"11842","TC001099",0.19160105,0.071811361,0.146929825,"Autosome"
"11843","TC007788",0.19160105,0.124833997,0.181016949,"Autosome"
"11844","TC011196",0.191603875,0.077692308,0.118657938,"Autosome"
"11845","TC009595",0.191608392,0.045650302,0.146296296,"Autosome"
"11846","TC006553",0.191616767,0.114705882,0.170979667,"Autosome"
"11847","TC011009",0.191616767,0.109014675,0.148578811,"Autosome"
"11848","TC015193",0.191616767,0.086655113,0.124528302,"Autosome"
"11849","TC013738",0.191637631,0.052953157,0.134969325,"Autosome"
"11850","TC000932",0.191646192,0.074263764,0.155263158,"Autosome"
"11851","TC011558",0.191657272,0.1328125,0.170836928,"Autosome"
"11852","TC009348",0.191666667,0.046153846,0.158974359,"Autosome"
"11853","TC000625",0.191678623,0.091999021,0.115563157,"Autosome"
"11854","TC010260",0.191693291,0.13573701,0.209309896,"Autosome"
"11855","TC015170",0.191717791,0.084401709,0.150098749,"Autosome"
"11856","TC006613",0.191736604,0.06678487,0.130614657,"Autosome"
"11857","TC004193",0.191740413,0.089361702,0.161596958,"Autosome"
"11858","TC007807",0.191747573,0.084067797,0.12858384,"Autosome"
"11859","TC000188",0.191772885,0.111948332,0.145801911,"Autosome"
"11860","TC000174",0.191780822,0.059701493,0.147005445,"Autosome"
"11861","TC001281",0.191803279,0.072305594,0.111739745,"Autosome"
"11862","TC003184",0.191805656,0.067085355,0.150249927,"Autosome"
"11863","TC002389",0.191827469,0.047207447,0.11037234,"Autosome"
"11864","TC013086",0.191836735,0.098827471,0.177700348,"Autosome"
"11865","TC008405",0.191846523,0.059577677,0.108661417,"Autosome"
"11866","TC000485",0.191860465,0.071469411,0.135102533,"Autosome"
"11867","TC012129",0.191878173,0.110663247,0.13082955,"Autosome"
"11868","TC015979",0.191905094,0.045634921,0.148322148,"Autosome"
"11869","TC002350",0.191933241,0.052459016,0.113712375,"Autosome"
"11870","TC006581",0.192,0.081691495,0.09870317,"Autosome"
"11871","TC009657",0.192,0.154333201,0.169805496,"Autosome"
"11872","TC000881",0.192015209,0.076696954,0.142694064,"Autosome"
"11873","TC003468",0.192047377,0.074272588,0.119266055,"Autosome"
"11874","TC013259",0.192049561,0.064292779,0.139348371,"Autosome"
"11875","TC007602",0.19205298,0.073170732,0.111502347,"Autosome"
"11876","TC005920",0.192058347,0.069603524,0.151600753,"Autosome"
"11877","TC002639",0.192073171,0.054545455,0.161919041,"Autosome"
"11878","TC014389",0.192100539,0.063380282,0.156918688,"Autosome"
"11879","TC030073",0.192105263,0.06200318,0.124570447,"Autosome"
"11880","TC012656",0.192118227,0.08068903,0.138376384,"Autosome"
"11881","TC010665",0.192125984,0.103373232,0.14368932,"Autosome"
"11882","TC002613",0.192134832,0.084432718,0.151804671,"Autosome"
"11883","TC003895",0.192142857,0.056059797,0.114595899,"Autosome"
"11884","TC007936",0.192151556,0.08604336,0.137437366,"Autosome"
"11885","TC008519",0.192168238,0.076362484,0.174308715,"Autosome"
"11886","TC008826",0.192178771,0.082650273,0.153521127,"Autosome"
"11887","TC006500",0.19218241,0.056818182,0.115746972,"Autosome"
"11888","TC000542",0.192189106,0.053783045,0.073972603,"Autosome"
"11889","TC007182",0.192197361,0.119262295,0.166597077,"Autosome"
"11890","TC004952",0.192225545,0.085552597,0.134433134,"Autosome"
"11891","TC004276",0.192246835,0.144772118,0.200629426,"Autosome"
"11892","TC005232",0.192251462,0.045929019,0.115967366,"Autosome"
"11893","TC000456",0.192276089,0.061022121,0.114503817,"Autosome"
"11894","TC008283",0.192278577,0.099963113,0.157525773,"Autosome"
"11895","TC003860",0.192307692,0.104910714,0.133514986,"Autosome"
"11896","TC005875",0.192307692,0.053511706,0.10367893,"Autosome"
"11897","TC011757",0.192307692,0.085294118,0.120588235,"Autosome"
"11898","TC012035",0.192307692,0.128765792,0.157738095,"Autosome"
"11899","TC013895",0.192307692,0.067375887,0.104609929,"Autosome"
"11900","TC030123",0.192307692,0.091052632,0.144144144,"Autosome"
"11901","TC012124",0.192356688,0.091287879,0.148717949,"Autosome"
"11902","TC013074",0.192375887,0.080493537,0.145348837,"Autosome"
"11903","TC004424",0.192390834,0.078443484,0.117383927,"Autosome"
"11904","TC003438",0.192391304,0.091721263,0.129093199,"Autosome"
"11905","TC000183",0.192419825,0.102725367,0.132231405,"Autosome"
"11906","TC015105",0.192429022,0.108294931,0.147217235,"Autosome"
"11907","TC003620",0.192439863,0.03601108,0.142156863,"Autosome"
"11908","TC008603",0.192474674,0.069694597,0.109436955,"Autosome"
"11909","TC009701",0.1925,0.075555556,0.145234493,"Autosome"
"11910","TC012312",0.192507804,0.092971776,0.143808995,"Autosome"
"11911","TC005587",0.19251024,0.077376277,0.134274194,"Autosome"
"11912","TC013562",0.192513369,0.052971576,0.109311741,"Autosome"
"11913","TC013301",0.192519252,0.080246914,0.142649728,"Autosome"
"11914","TC015346",0.192520776,0.109825034,0.171328671,"Autosome"
"11915","TC009053",0.192528736,0.071664829,0.126055149,"Autosome"
"11916","TC015818",0.192543653,0.065357644,0.12429879,"Autosome"
"11917","TC005931",0.192546584,0.051660517,0.118773946,"Autosome"
"11918","TC008407",0.192546584,0.06770591,0.133845047,"Autosome"
"11919","TC005620",0.192553192,0.125585627,0.182709342,"Autosome"
"11920","TC004938",0.19257087,0.108211474,0.160291012,"Autosome"
"11921","TC011126",0.192592593,0.098808151,0.142584341,"Autosome"
"11922","TC004386",0.192609183,0.088474026,0.136672326,"Autosome"
"11923","TC015237",0.192612137,0.072426938,0.136423841,"Autosome"
"11924","TC012131",0.192630597,0.10437006,0.155193993,"Autosome"
"11925","TC004966",0.192660551,0.122876214,0.157442235,"Autosome"
"11926","TC007151",0.19269103,0.077,0.141708543,"Autosome"
"11927","TC006622",0.192697769,0.076056338,0.183984747,"Autosome"
"11928","TC011080",0.192727273,0.065963061,0.149616368,"Autosome"
"11929","TC015786",0.19273743,0.058201058,0.135048232,"Autosome"
"11930","TC014046",0.192771084,0.056980057,0.148318043,"Autosome"
"11931","TC005345",0.192791283,0.079238329,0.149651237,"Autosome"
"11932","TC005781",0.192842942,0.080528846,0.125628141,"Autosome"
"11933","TC005411",0.19285478,0.109090909,0.148945921,"Autosome"
"11934","TC014962",0.192857143,0.098542679,0.171314741,"Autosome"
"11935","TC016134",0.192857143,0.134342187,0.146067416,"Autosome"
"11936","TC002358",0.192872117,0.074826296,0.130023641,"Autosome"
"11937","TC001909",0.192878338,0.08110883,0.138961039,"Autosome"
"11938","TC015643",0.192878338,0.116531165,0.157848325,"Autosome"
"11939","TC006690",0.192893401,0.096412556,0.124050633,"Autosome"
"11940","TC011085",0.192904656,0.050108933,0.118568233,"Autosome"
"11941","TC007985",0.192941177,0.063087248,0.151249156,"Autosome"
"11942","TC014982",0.192994996,0.061618411,0.111526946,"Autosome"
"11943","TC009874",0.193003619,0.063529412,0.111206159,"Autosome"
"11944","TC003205",0.193005181,0.049095607,0.102331606,"Autosome"
"11945","TC030666",0.193029491,0.059343434,0.095177665,"Autosome"
"11946","TC014696",0.193034826,0.056569996,0.123877917,"Autosome"
"11947","TC005132",0.193037975,0.050709068,0.124070632,"Autosome"
"11948","TC004948",0.193058568,0.053824363,0.118086697,"Autosome"
"11949","TC014608",0.193069307,0.069292487,0.133888048,"Autosome"
"11950","TC004451",0.193095143,0.070460705,0.119837509,"Autosome"
"11951","TC013273",0.193103448,0.078764965,0.172063492,"Autosome"
"11952","TC013742",0.193122248,0.07785658,0.159898073,"Autosome"
"11953","TC004539",0.193150685,0.151037344,0.195779601,"Autosome"
"11954","TC006248",0.193181818,0.04173913,0.1875,"Autosome"
"11955","TC010486",0.193181818,0.056105611,0.170418006,"Autosome"
"11956","TC009779",0.193189715,0.051839465,0.101343785,"Autosome"
"11957","TC006218",0.193220339,0.077825818,0.144177449,"Autosome"
"11958","TC005400",0.193241816,0.081206497,0.149222362,"Autosome"
"11959","TC007359",0.193251534,0.050062578,0.096336499,"Autosome"
"11960","TC013008",0.193255512,0.062302006,0.131440589,"Autosome"
"11961","TC003817",0.193268187,0.073636364,0.144021739,"Autosome"
"11962","TC014514",0.193311582,0.044270833,0.105960265,"Autosome"
"11963","TC004831",0.193315267,0.059900166,0.141927853,"Autosome"
"11964","TC015095",0.193317422,0.072404372,0.135030864,"Autosome"
"11965","TC005333",0.193333333,0.1,0.173371648,"Autosome"
"11966","TC014395",0.193333333,0.095613048,0.136363636,"Autosome"
"11967","TC009452",0.193340494,0.097855228,0.161314985,"Autosome"
"11968","TC012543",0.193343123,0.103063344,0.149985824,"Autosome"
"11969","TC007893",0.193357058,0.055432373,0.108128263,"Autosome"
"11970","TC007649",0.193364929,0.105034722,0.154917319,"Autosome"
"11971","TC003332",0.193387159,0.073367572,0.1472212,"Autosome"
"11972","TC004239",0.193396226,0.139476175,0.217734301,"Autosome"
"11973","TC009496",0.193396226,0.126984127,0.164983165,"Autosome"
"11974","TC003280",0.193398958,0.105726872,0.153551913,"Autosome"
"11975","TC002288",0.193425077,0.071483474,0.106976744,"Autosome"
"11976","TC013184",0.193452381,0.066666667,0.124013529,"Autosome"
"11977","TC013019",0.193494579,0.063391442,0.14214876,"Autosome"
"11978","TC008350",0.193500739,0.082390382,0.137087379,"Autosome"
"11979","TC005928",0.193506494,0.037585421,0.131128848,"Autosome"
"11980","TC011942",0.193513514,0.087399464,0.157442235,"Autosome"
"11981","TC006512",0.193548387,0.10990099,0.166134185,"Autosome"
"11982","TC009164",0.193548387,0.077716644,0.154761905,"Autosome"
"11983","TC010608",0.193548387,0.112185687,0.137310606,"Autosome"
"11984","TC011042",0.193548387,0.080299786,0.133695652,"Autosome"
"11985","TC012617",0.193548387,0.019354839,0.090322581,"Autosome"
"11986","TC013661",0.193548387,0.060636183,0.121308017,"Autosome"
"11987","TC015844",0.193548387,0.08386076,0.152173913,"Autosome"
"11988","TC015701",0.193572779,0.07421749,0.154329147,"Autosome"
"11989","TC010705",0.193578848,0.052264808,0.092982456,"Autosome"
"11990","TC002267",0.193621868,0.138111888,0.150108775,"Autosome"
"11991","TC006687",0.193655303,0.061887571,0.131456612,"Autosome"
"11992","TC008109",0.193666502,0.080411555,0.130445325,"Autosome"
"11993","TC011633",0.193684211,0.074074074,0.183937824,"Autosome"
"11994","TC007883",0.19368932,0.081404959,0.129152824,"Autosome"
"11995","TC015325",0.193693694,0.073716012,0.162931557,"Autosome"
"11996","TC030318",0.193717278,0.076858814,0.124871001,"Autosome"
"11997","TC014636",0.193721286,0.077885518,0.131540698,"Autosome"
"11998","TC003905",0.19375,0.067592593,0.138188609,"Autosome"
"11999","TC005444",0.19375,0.08988764,0.152408339,"Autosome"
"12000","TC012994",0.193758127,0.076155462,0.14118896,"Autosome"
"12001","TC008491",0.193771626,0.168067227,0.149606299,"Autosome"
"12002","TC030426",0.19379845,0.079956188,0.180412371,"Autosome"
"12003","TC005472",0.19380356,0.074766355,0.14332013,"Autosome"
"12004","TC002669",0.193866375,0.071383449,0.155201819,"Autosome"
"12005","TC010251",0.193905817,0.041726619,0.147669848,"Autosome"
"12006","TC000546",0.193910256,0.075569358,0.103191489,"Autosome"
"12007","TC006888",0.19391635,0.098550725,0.162872154,"Autosome"
"12008","TC008796",0.193939394,0.083778966,0.139170507,"Autosome"
"12009","TC010658",0.193939394,0.130985916,0.172151899,"Autosome"
"12010","TC014545",0.194,0.091240876,0.131284916,"Autosome"
"12011","TC009256",0.194010417,0.037698413,0.08249497,"Autosome"
"12012","TC013083",0.194017094,0.077386071,0.14636284,"Autosome"
"12013","TC006116",0.194029851,0.097959184,0.172789116,"Autosome"
"12014","TC009494",0.194029851,0.066122449,0.119491525,"Autosome"
"12015","TC014633",0.194110577,0.073009709,0.1234375,"Autosome"
"12016","TC030054",0.194117647,0.042328042,0.173258004,"Autosome"
"12017","TC006353",0.194158076,0.058070866,0.12055336,"Autosome"
"12018","TC007333",0.194160584,0.085029547,0.135465325,"Autosome"
"12019","TC011428",0.194160584,0.07424812,0.102642276,"Autosome"
"12020","TC007816",0.194174757,0.091141833,0.15981348,"Autosome"
"12021","TC008692",0.194187583,0.059250302,0.121134021,"Autosome"
"12022","TC014394",0.194199243,0.085846868,0.13401311,"Autosome"
"12023","TC005933",0.194212722,0.076035658,0.128800442,"Autosome"
"12024","TC006048",0.19426457,0.101542417,0.145707376,"Autosome"
"12025","TC013975",0.194267516,0.071161049,0.147315855,"Autosome"
"12026","TC030662",0.194274029,0.072555205,0.136065574,"Autosome"
"12027","TC006282",0.194285714,0.050724638,0.112676056,"Autosome"
"12028","TC009474",0.194285714,0.135077033,0.176197836,"Autosome"
"12029","TC011677",0.194285714,0.083333333,0.121037464,"Autosome"
"12030","TC007773",0.194337194,0.072883173,0.162754304,"Autosome"
"12031","TC010423",0.194390716,0.083242655,0.139389737,"Autosome"
"12032","TC011568",0.194401244,0.041708044,0.110699589,"Autosome"
"12033","TC014894",0.194444444,0.071428571,0.1225,"Autosome"
"12034","TC015383",0.194444444,0.125488009,0.160655738,"Autosome"
"12035","TC001227",0.194477791,0.075829384,0.10990099,"Autosome"
"12036","TC030166",0.194479297,0.115997451,0.177661659,"Autosome"
"12037","TC030784",0.194482759,0.077410275,0.13,"Autosome"
"12038","TC000586",0.194511058,0.092226076,0.126957785,"Autosome"
"12039","TC014319",0.194539249,0.077755906,0.096456693,"Autosome"
"12040","TC007626",0.194585448,0.062885327,0.122222222,"Autosome"
"12041","TC015576",0.194587629,0.079141516,0.108882522,"Autosome"
"12042","TC015632",0.194594595,0.127083333,0.179470626,"Autosome"
"12043","TC000238",0.194602813,0.106475716,0.151447305,"Autosome"
"12044","TC012775",0.19460501,0.096098953,0.121125417,"Autosome"
"12045","TC007017",0.19466248,0.082725061,0.161251504,"Autosome"
"12046","TC009075",0.194683908,0.066088841,0.106290673,"Autosome"
"12047","TC000371",0.194690266,0.079493088,0.12868048,"Autosome"
"12048","TC003501",0.194706994,0.082278481,0.129541864,"Autosome"
"12049","TC006716",0.194711539,0.07508161,0.119592875,"Autosome"
"12050","TC003370",0.194714882,0.098913044,0.150813517,"Autosome"
"12051","TC008734",0.194715447,0.076697402,0.122730759,"Autosome"
"12052","TC012069",0.194719472,0.099759615,0.134057971,"Autosome"
"12053","TC014398",0.194726166,0.089570552,0.127473657,"Autosome"
"12054","TC006102",0.194732642,0.073784237,0.144537815,"Autosome"
"12055","TC007578",0.194767442,0.07885514,0.118754056,"Autosome"
"12056","TC002899",0.194805195,0.067515924,0.132127956,"Autosome"
"12057","TC006380",0.194850383,0.063152897,0.127497621,"Autosome"
"12058","TC009677",0.194852941,0.105355575,0.169193935,"Autosome"
"12059","TC003526",0.194860814,0.066079295,0.131868132,"Autosome"
"12060","TC001242",0.194864411,0.099675713,0.134678393,"Autosome"
"12061","TC000349",0.194871795,0.080229226,0.085007728,"Autosome"
"12062","TC004041",0.194871795,0.089393939,0.11341853,"Autosome"
"12063","TC002713",0.194883528,0.075563,0.126605846,"Autosome"
"12064","TC001808",0.194925029,0.054538372,0.115183246,"Autosome"
"12065","TC015402",0.194925029,0.075554529,0.141727093,"Autosome"
"12066","TC002842",0.194942044,0.057581574,0.095744681,"Autosome"
"12067","TC015130",0.194968554,0.091849935,0.152492669,"Autosome"
"12068","TC002131",0.195013357,0.072336694,0.155542132,"Autosome"
"12069","TC012212",0.195028681,0.06741573,0.134057971,"Autosome"
"12070","TC006019",0.195031056,0.061686086,0.125602202,"Autosome"
"12071","TC012346",0.195061728,0.062295082,0.133918771,"Autosome"
"12072","TC011605",0.195086705,0.082744702,0.140495868,"Autosome"
"12073","TC006792",0.195088677,0.075593953,0.130675526,"Autosome"
"12074","TC004314",0.195103858,0.053908356,0.11612426,"Autosome"
"12075","TC003439",0.195121951,0.073878628,0.128727273,"Autosome"
"12076","TC004380",0.195121951,0.097832817,0.147465438,"Autosome"
"12077","TC014867",0.195121951,0.06345957,0.127560521,"Autosome"
"12078","TC012688",0.1952,0.127848101,0.146077547,"Autosome"
"12079","TC015051",0.1952,0.05897772,0.123097287,"Autosome"
"12080","TC013692",0.195201745,0.098249027,0.15581854,"Autosome"
"12081","TC001942",0.19520548,0.067254686,0.161026838,"Autosome"
"12082","TC009090",0.195219124,0.08217168,0.132151491,"Autosome"
"12083","TC013050",0.195238095,0.093227792,0.141382869,"Autosome"
"12084","TC007875",0.19525066,0.085926928,0.150173611,"Autosome"
"12085","TC009374",0.195266272,0.054572271,0.123893805,"Autosome"
"12086","TC005606",0.195272354,0.077053345,0.133054393,"Autosome"
"12087","TC002426",0.195281782,0.079365079,0.140821459,"Autosome"
"12088","TC008611",0.195298373,0.102026555,0.128093159,"Autosome"
"12089","TC006381",0.195335277,0.073705179,0.130530974,"Autosome"
"12090","TC000469",0.195357834,0.078674948,0.152322404,"Autosome"
"12091","TC002533",0.195360195,0.078352181,0.14619883,"Autosome"
"12092","TC006303",0.195364238,0.075768156,0.151468315,"Autosome"
"12093","TC009340",0.195364238,0.084927315,0.134362934,"Autosome"
"12094","TC004409",0.195378151,0.06984127,0.136363636,"Autosome"
"12095","TC001910",0.195402299,0.135689852,0.172798216,"Autosome"
"12096","TC007915",0.195402299,0.106974305,0.127863612,"Autosome"
"12097","TC014016",0.195402299,0.133272686,0.140835103,"Autosome"
"12098","TC006330",0.19543282,0.063981043,0.134991843,"Autosome"
"12099","TC006261",0.195454546,0.065562457,0.132494449,"Autosome"
"12100","TC000337",0.195464363,0.093690249,0.142580019,"Autosome"
"12101","TC002875",0.195481789,0.065224854,0.131524725,"Autosome"
"12102","TC010450",0.195488722,0.06527977,0.114998139,"Autosome"
"12103","TC012229",0.195488722,0.132872504,0.187234043,"Autosome"
"12104","TC014653",0.19550173,0.100519931,0.158383035,"Autosome"
"12105","TC010595",0.195507488,0.077153558,0.142645972,"Autosome"
"12106","TC002360",0.195508587,0.060954284,0.135672073,"Autosome"
"12107","TC011707",0.195508587,0.06455542,0.099958695,"Autosome"
"12108","TC013181",0.195542775,0.072112317,0.12109375,"Autosome"
"12109","TC005548",0.195544555,0.102453103,0.130916415,"Autosome"
"12110","TC003848",0.195546951,0.073705179,0.186306781,"Autosome"
"12111","TC009084",0.195571956,0.070671378,0.110294118,"Autosome"
"12112","TC006712",0.195583596,0.109243698,0.139150943,"Autosome"
"12113","TC011220",0.195595855,0.09649662,0.1449553,"Autosome"
"12114","TC006828",0.195604396,0.089533417,0.154727794,"Autosome"
"12115","TC011950",0.195604396,0.094722598,0.136879433,"Autosome"
"12116","TC001121",0.195621469,0.09391471,0.1552,"Autosome"
"12117","TC010153",0.195635816,0.075244545,0.14221219,"Autosome"
"12118","TC000849",0.195652174,0.060150376,0.120300752,"Autosome"
"12119","TC009675",0.195652174,0.050387597,0.145299145,"Autosome"
"12120","TC030448",0.195652174,0.151933702,0.173374613,"Autosome"
"12121","TC008206",0.195729537,0.085496183,0.144596651,"Autosome"
